case_key,earliest_file,latest_file,earliest_count,latest_count,delta,sample_latest
2023-686516,2023-686516_20251118_220430.json,2023-686516_20251118_220430.json,4,4,0,"2913.49.B(1) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-678127,2023-678127_20251116_154449.json,2023-678127_20251116_154449.json,4,4,0,"2911.12.B | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-682079,2023-682079_20251111_065823.json,2023-682079_20251111_065823.json,3,3,0,
2023-681117,2023-681117_20251111_053428.json,2023-681117_20251111_053428.json,3,3,0,
2023-683425,2023-683425_20251118_132424.json,2023-683425_20251118_132424.json,6,6,0,2923.13.A(2) | 2923.13.A(1) | 2923.12.(A)(2) | 2923.16.B | 2925.11.A
2023-682220,2023-682220_20251111_071107.json,2023-682220_20251111_071107.json,3,3,0,
2023-680465,2023-680465_20251111_044052.json,2023-680465_20251111_044052.json,3,3,0,
2023-685031,2023-685031_20251109_212939.json,2023-685031_20251109_212939.json,2,2,0,
2023-681392,2023-681392_20251111_055731.json,2023-681392_20251111_055731.json,9,9,0,
2023-687257,2023-687257_20251111_142923.json,2023-687257_20251111_142923.json,3,3,0,
2023-685635,2023-685635_20251111_120623.json,2023-685635_20251111_120623.json,3,3,0,
2023-687487,2023-687487_20251119_011839.json,2023-687487_20251119_011839.json,6,6,0,"2903.13.A | 2919.25.C | 2919.25.C | 2909.06.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-684908,2023-684908_20251111_110603.json,2023-684908_20251111_110603.json,3,3,0,
2023-682905,2023-682905_20251111_080505.json,2023-682905_20251111_080505.json,3,3,0,
2023-684585,2023-684585_20251111_103341.json,2023-684585_20251111_103341.json,3,3,0,
2023-687963,2023-687963_20251119_024417.json,2023-687963_20251119_024417.json,5,5,0,"2913.02.A(1) | 2913.02.A(1) | 2913.02.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-686181,2023-686181_20251111_125052.json,2023-686181_20251111_125052.json,0,0,0,
2023-678477,2023-678477_20251116_180350.json,2023-678477_20251116_180350.json,6,6,0,"2923.13.A(2) | 2923.13.A(3) | 2923.12.A(2) | 2923.16.B | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-682862,2023-682862_20251111_080239.json,2023-682862_20251111_080239.json,3,3,0,
2023-681607,2023-681607_20251111_061635.json,2023-681607_20251111_061635.json,3,3,0,
2023-685448,2023-685448_20251111_115023.json,2023-685448_20251111_115023.json,3,3,0,
2023-677670,2023-677670_20251116_111112.json,2023-677670_20251116_111112.json,5,5,0,"2925.11.A | 2925.11.A | 2925.11.A | 2925.11.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-685959,2023-685959_20251118_202438.json,2023-685959_20251118_202438.json,4,4,0,"2921.38.B | 2921.31.A | 2921.33.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-686556,2023-686556_20251118_221839.json,2023-686556_20251118_221839.json,6,6,0,2925.03.A(2) | 2925.11.A | 2925.03.A(2) | 2925.11.A | 2923.24.A
2023-680505,2023-680505_20251111_044400.json,2023-680505_20251111_044400.json,3,3,0,
2023-683729,2023-683729_20251118_140307.json,2023-683729_20251118_140307.json,2,2,0,"2913.51.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-683815,2023-683815_20251118_142311.json,2023-683815_20251118_142311.json,4,4,0,"2923.16.D(1) | 4511.19.A(1)(A) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-683779,2023-683779_20251118_141039.json,2023-683779_20251118_141039.json,5,5,0,"2903.11.A(2) | 2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-685169,2023-685169_20251112_171915.json,2023-685169_20251112_171915.json,3,3,0,
2023-679860,2023-679860_20251117_083634.json,2023-679860_20251117_083634.json,5,5,0,"2903.211.A(1) | 2903.211.A(1) | 2903.211.A(1) | 2917.21.A(3) | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-680296,2023-680296_20251117_092440.json,2023-680296_20251117_092440.json,6,6,0,2921.05.A | 2917.21.(A)(7) | 2921.05.A | 2909.04.B | 2917.21.(A)(7)
2023-687618,2023-687618_20251111_145622.json,2023-687618_20251111_145622.json,3,3,0,
2023-682396,2023-682396_20251111_072857.json,2023-682396_20251111_072857.json,3,3,0,
2023-677778,2023-677778_20251116_121454.json,2023-677778_20251116_121454.json,3,3,0,"2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-677643,2023-677643_20251116_105833.json,2023-677643_20251116_105833.json,5,5,0,"2903.13.A | 2921.33.B | 2923.15.A | 2923.162.A(2) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-684774,2023-684774_20251111_105334.json,2023-684774_20251111_105334.json,3,3,0,
2023-677591,2023-677591_20251116_103224.json,2023-677591_20251116_103224.json,3,3,0,"2919.25.A | 2913.02.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-679168,2023-679168_20251110_191658.json,2023-679168_20251110_191658.json,3,3,0,
2023-684399,2023-684399_20251111_102110.json,2023-684399_20251111_102110.json,3,3,0,
2023-680642,2023-680642_20251111_045442.json,2023-680642_20251111_045442.json,3,3,0,
2023-677771,2023-677771_20251116_121021.json,2023-677771_20251116_121021.json,4,4,0,"2923.13.A(3) | 2913.51.A | 2907.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-677655,2023-677655_20251116_110458.json,2023-677655_20251116_110458.json,6,6,0,2923.13.A(3) | 2925.03.A(1) | 2925.03.A(2) | 2925.11.A | 2923.24.A
2023-680414,2023-680414_20251116_081948.json,2023-680414_20251116_081948.json,5,5,0,"2923.13.A(2) | 2921.12.A(1) | 2911.12.B | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-687794,2023-687794_20251111_151109.json,2023-687794_20251111_151109.json,3,3,0,
2023-683748,2023-683748_20251118_140915.json,2023-683748_20251118_140915.json,4,4,0,"2903.18.(B)(3) | 2919.25.A | 2919.22.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-685495,2023-685495_20251111_115420.json,2023-685495_20251111_115420.json,3,3,0,
2023-683874,2023-683874_20251118_143541.json,2023-683874_20251118_143541.json,7,7,0,2925.03.A(1) | 2925.03.A(2) | 2925.11.A | 2925.03.A(1) | 2925.03.A(2)
2023-686067,2023-686067_20251111_124405.json,2023-686067_20251111_124405.json,3,3,0,
2023-683282,2023-683282_20251111_084316.json,2023-683282_20251111_084316.json,3,3,0,
2023-677875,2023-677875_20251116_131330.json,2023-677875_20251116_131330.json,5,5,0,"2923.13.A(1) | 2923.13.A(2) | 2923.12.A(2) | 2923.16.B | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-682171,2023-682171_20251111_070730.json,2023-682171_20251111_070730.json,3,3,0,
2023-683169,2023-683169_20251118_124441.json,2023-683169_20251118_124441.json,3,3,0,"2925.11.A | 2921.13.A(03) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-682850,2023-682850_20251118_114445.json,2023-682850_20251118_114445.json,4,4,0,"2925.11.A | 2925.11.A | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-684163,2023-684163_20251118_151900.json,2023-684163_20251118_151900.json,1,1,0,2963.24
2023-687331,2023-687331_20251111_143428.json,2023-687331_20251111_143428.json,3,3,0,
2023-679961,2023-679961_20251110_203422.json,2023-679961_20251110_203422.json,3,3,0,
2023-687749,2023-687749_20251111_150759.json,2023-687749_20251111_150759.json,3,3,0,
2023-682998,2023-682998_20251111_081503.json,2023-682998_20251111_081503.json,3,3,0,
2023-681604,2023-681604_20251111_061634.json,2023-681604_20251111_061634.json,3,3,0,
2023-678631,2023-678631_20251116_192501.json,2023-678631_20251116_192501.json,4,4,0,"2911.12.B | 2909.06.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-686498,2023-686498_20251118_220616.json,2023-686498_20251118_220616.json,4,4,0,"2911.12.B | 2903.21.A | 2903.21.A | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-687637,2023-687637_20251119_014813.json,2023-687637_20251119_014813.json,3,3,0,"2923.13.A(3) | 2923.16.B | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-679109,2023-679109_20251112_162007.json,2023-679109_20251112_162007.json,2,2,0,
2023-679898,2023-679898_20251110_202621.json,2023-679898_20251110_202621.json,3,3,0,
2023-678058,2023-678058_20251116_145650.json,2023-678058_20251116_145650.json,6,6,0,2919.25.A | 2919.25.A | 2903.13.A | 2903.21.A | 2903.21.A
2023-681804,2023-681804_20251111_063626.json,2023-681804_20251111_063626.json,3,3,0,
2023-678345,2023-678345_20251116_165812.json,2023-678345_20251116_165812.json,5,5,0,"2903.11.A(2) | 2923.13.A(3) | 2923.162.A(3) | 2917.21.A(3) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-684548,2023-684548_20251111_103035.json,2023-684548_20251111_103035.json,3,3,0,
2023-685685,2023-685685_20251111_121014.json,2023-685685_20251111_121014.json,3,3,0,
2023-678100,2023-678100_20251116_152553.json,2023-678100_20251116_152553.json,2,2,0,"2919.27.A(1) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-680015,2023-680015_20251110_203742.json,2023-680015_20251110_203742.json,3,3,0,
2023-681338,2023-681338_20251111_055431.json,2023-681338_20251111_055431.json,3,3,0,
2023-678111,2023-678111_20251116_153305.json,2023-678111_20251116_153305.json,6,6,0,2923.13.A(1) | 2921.331.B | 2923.12.A(2) | 2923.16.B | 2923.201.A(2)
2023-680775,2023-680775_20251111_050729.json,2023-680775_20251111_050729.json,3,3,0,
2023-678849,2023-678849_20251110_185301.json,2023-678849_20251110_185301.json,3,3,0,
2023-680967,2023-680967_20251116_083709.json,2023-680967_20251116_083709.json,2,2,0,"2903.13.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-678704,2023-678704_20251116_195724.json,2023-678704_20251116_195724.json,10,10,0,2925.03.A(2) | 2925.11.A | 2925.03.A(2) | 2925.11.A | 2923.13.A(2)
2023-682602,2023-682602_20251111_074018.json,2023-682602_20251111_074018.json,3,3,0,
2023-678911,2023-678911_20251112_161816.json,2023-678911_20251112_161816.json,3,3,0,
2023-684579,2023-684579_20251111_103340.json,2023-684579_20251111_103340.json,3,3,0,
2023-682584,2023-682584_20251111_073854.json,2023-682584_20251111_073854.json,3,3,0,
2023-683803,2023-683803_20251111_092712.json,2023-683803_20251111_092712.json,3,3,0,
2023-682438,2023-682438_20251117_144650.json,2023-682438_20251117_144650.json,4,4,0,"2903.13.A | 2921.38.A | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-680788,2023-680788_20251111_050819.json,2023-680788_20251111_050819.json,3,3,0,
2023-686755,2023-686755_20251111_134539.json,2023-686755_20251111_134539.json,3,3,0,
2023-683244,2023-683244_20251111_083851.json,2023-683244_20251111_083851.json,3,3,0,
2023-678764,2023-678764_20251116_202919.json,2023-678764_20251116_202919.json,6,6,0,"2911.12.A(1) | 2903.13.A | 2903.13.A | 2903.13.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-679506,2023-679506_20251117_074532.json,2023-679506_20251117_074532.json,3,3,0,"2913.03.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-682674,2023-682674_20251118_111241.json,2023-682674_20251118_111241.json,6,6,0,"2919.25.A | 2925.03.A(2) | 2925.11.A | 2909.06.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-683011,2023-683011_20251111_081546.json,2023-683011_20251111_081546.json,3,3,0,
2023-681232,2023-681232_20251111_054340.json,2023-681232_20251111_054340.json,3,3,0,
2023-681931,2023-681931_20251117_132121.json,2023-681931_20251117_132121.json,10,10,0,2903.11.A(2) | 2903.11.A(2) | 2903.11.A(2) | 2903.11.A(2) | 2919.25.A
2023-685285,2023-685285_20251111_114040.json,2023-685285_20251111_114040.json,3,3,0,
2023-683085,2023-683085_20251111_082323.json,2023-683085_20251111_082323.json,3,3,0,
2023-681936,2023-681936_20251117_132120.json,2023-681936_20251117_132120.json,5,5,0,"2925.11.A | 2925.11.A | 2925.11.A | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-684429,2023-684429_20251111_102322.json,2023-684429_20251111_102322.json,3,3,0,
2023-682447,2023-682447_20251117_144647.json,2023-682447_20251117_144647.json,2,2,0,"2925.11.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-683291,2023-683291_20251111_084336.json,2023-683291_20251111_084336.json,3,3,0,
2024-690433,2024-690433_20251119_100615.json,2024-690433_20251119_100615.json,2,2,0,"2913.02.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-688814,2024-688814_20251119_051757.json,2024-688814_20251119_051757.json,2,2,0,"2923.13.A(2) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
